url,url_length,hostname_length,path_length,count_dots,count_hyphen,count_at,count_question,contains_ip,subdomain_count,domain,whois_age_days,ssl_valid_days,num_forms,num_password_inputs,num_iframes,contains_login_keyword,label
http://ripenesseffective.co.za/sars/Docun/Docun/Docun,53,23,23,2,0,0,0,0,0,ripenesseffective.co.za,-1,-1,-1,-1,-1,-1,1
https://1drv.ms/b/s!Aru9y_X5ti8jgRBqzb4cE--s-8nJ?e=G9a1bE,57,7,33,1,3,0,1,0,0,1drv.ms,-1,140,0,0,0,0,1
http://xxn.getit12.com/,23,15,1,2,0,0,0,0,1,getit12.com,-1,-1,-1,-1,-1,-1,1
http://advonationusa.com/wp-image/1/service/myaccount/index.php?cmd=login_submit&amp;id=69c16eaba2e278774fd61c474353c97469c16eaba2e278774fd61c474353c974&amp;session=69c16eaba2e278774fd61c474353c97469c16eaba2e278774fd61c474353c974,229,17,39,2,1,0,1,0,0,advonationusa.com,-1,-1,-1,-1,-1,-1,1
https://www.jmdpowertools.in/serviceclient/bbcf6e7b1240351/login.php#signin,75,20,40,3,0,0,0,0,1,jmdpowertools.in,-1,-1,-1,-1,-1,-1,1
https://bussfor.com/new/checkout/pay/?id=512792295&l=5,54,11,18,1,0,0,1,0,0,bussfor.com,-1,-1,-1,-1,-1,-1,1
https://cruzsantiagoverta.com/ES/ACTIVAR/9ee40c6cb03fe53407a4d67c54f880c8,73,21,44,1,0,0,0,0,0,cruzsantiagoverta.com,-1,-1,-1,-1,-1,-1,1
http://pikabu.ru/tag/%D0%9E%D0%B1%D1%89%D1%8F%D1%8F%20%D1%82%D0%B5%D0%BE%D1%80%D0%B8%D1%8F%20%D0%BE%D1%82%D0%BD%D0%BE%D1%81%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE%D1%81%D1%82%D0%B8/hot,187,9,171,1,0,0,0,0,0,pikabu.ru,-1,10,9,8,0,0,0
http://52.87.127.10/bank/bankofamerica/bankofamerica/bankofamerica/login.php?cmd=login_submit&amp;id=f23bc94b14cd126d5a7c2e0a841e31a5f23bc94b14cd126d5a7c2e0a841e31a5&amp;session=f23bc94b14cd126d5a7c2e0a841e31a5f23bc94b14cd126d5a7c2e0a841e31a5,242,12,57,4,0,0,1,1,0,52.87.127.10,-1,-1,0,0,0,0,1
https://medium.com/conquering-corporate-america/10-tricks-to-appear-smart-during-meetings-27b489a39d1a?source=has-recommended,125,10,84,1,10,0,1,0,0,medium.com,-1,34,0,0,0,0,0
http://censor.net.ua/video_news/335095/daem_jestkoe_ukazanie_presekat_poyavlenie_na_avtonomerah_lyubyh_nakleek_daje_ultrapatriotichnyh_avakov,141,13,121,2,0,0,0,0,0,censor.net.ua,-1,31,0,0,0,0,0
http://web.de/magazine/unterhaltung/tv-film/aktuelle-kinotrailer/trailer-jurassic-world-30588144,96,6,83,1,5,0,0,0,0,web.de,-1,-1,0,0,0,1,0
http://mekrolog.kl.com.ua/,26,18,1,3,0,0,0,0,1,kl.com.ua,-1,-1,0,0,0,0,1
http://qz.com/392189/greece-muzzled-its-combative-finance-minister-and-investors-couldnt-be-happier/,100,6,87,1,10,0,0,0,0,qz.com,-1,69,0,0,0,0,0
http://playarprint.com/chase/home.php?public/enroll/identifyuser-aspx-lob=rbglogon=mtmxnzq2njcyng==mtmxnzq2njcyng==&amp;amp,123,15,15,2,2,0,1,0,0,playarprint.com,-1,-1,-1,-1,-1,-1,1
http://mic.com/articles/107910/these-12-female-celebrities-prove-body-positivity-can-thrive-on-the-red-carpet-too,113,7,99,1,13,0,0,0,0,mic.com,-1,275,3,0,0,0,0
https://7adaminna.com/vendor/mtbonline,38,13,17,1,0,0,0,0,0,7adaminna.com,-1,-1,-1,-1,-1,-1,1
http://kickass.to/the-coasters-50-coastin-classics-1992-flac-vtwin88cube-t10641507.html,87,10,70,2,8,0,0,0,0,kickass.to,-1,-1,-1,-1,-1,-1,0
https://amazon.co.jp.account-update.checkjpid1.mixh.jp/go/amazon/,65,46,11,6,1,0,0,0,5,mixh.jp,-1,-1,-1,-1,-1,-1,1
http://olx.ro/i2/servicii-afaceri-colaborari/reparatii-it-electronice-electro/gtm.start,87,6,74,2,5,0,0,0,0,olx.ro,-1,339,0,0,0,0,0
https://drive.google.com/file/d/1FDGS5g6FQQKUDcL2mEyM63Ua3yU0O-tB/view?usp=drive_web,84,16,46,2,1,0,1,0,1,google.com,-1,55,0,0,0,0,1
http://qrxhskj.cluster028.hosting.ovh.net/impots/remboursement/id8327732098784.3782/client/,91,34,50,5,0,0,0,0,3,ovh.net,-1,-1,0,0,0,0,1
http://nesn.com/2015/04/andy-brickley-bruins-should-embrace-moment-in-big-game-vs-panthers-video/,97,8,82,1,11,0,0,0,0,nesn.com,-1,69,0,0,1,0,0
https://219betasus.com/,23,14,1,1,0,0,0,0,0,219betasus.com,-1,-1,-1,-1,-1,-1,1
http://tobogo.net/cdsb/board.php?board=love&bm=view&no=68&category=&auth=&page=1&search=&keyword=&recom=,104,10,15,2,0,0,1,0,0,tobogo.net,-1,-1,-1,-1,-1,-1,0
http://themeforest.net/item/charm-portfolio-for-freelancers-agencies/full_screen_preview/11364023,97,15,75,1,4,0,0,0,0,themeforest.net,-1,50,0,0,0,0,0
http://emgn.com/entertainment/the-boys-of-harry-potter-are-all-grown-up-and-oh-how-they-have-changed/,101,8,86,1,14,0,0,0,0,emgn.com,-1,-1,-1,-1,-1,-1,0
http://thenextweb.com/google/2014/05/27/google-starts-blocking-extensions-chrome-web-store-windows-users-disables-installed-ones/gtm.js,135,14,114,2,11,0,0,0,0,thenextweb.com,-1,-1,0,0,0,0,0
http://serverfault.com/questions/680960/haproxy-vs-squid-ssl-bump-and-dynamic-generation,88,15,66,1,7,0,0,0,0,serverfault.com,-1,60,1,0,0,0,0
http://otomoto.pl/osobowe/renault/laguna/ii-fl-2005-2007/?search%5Bfilter_enum_color%5D%5B0%5D=grey,99,10,40,1,3,0,1,0,0,otomoto.pl,-1,209,0,0,0,0,0
http://fortune.com/2014/08/25/mcdonalds-struggling-to-stay-relevant-with-millennials/,85,11,67,1,6,0,0,0,0,fortune.com,-1,341,0,0,1,0,0
https://www.holychildschool.co.in/admin/dist/js/pages/05bf561623ef55b730e799a087f29f10YmQ2YmJjNzdkZWQ5YjVhOTQ5Y2MyMTBjNmNmYmY5Yjc=/myaccount/websc_success/,155,25,122,3,0,0,0,0,1,holychildschool.co.in,-1,64,0,0,0,0,1
http://torcache.net/torrent/4CBDE5931AC2E74DEA2514F3F05BE58E7647730D.torrent?title=[kickass.to]fast.and.furious.7.2015.new.hd.ts.x264.aac.cpg,141,12,57,13,0,0,1,0,0,torcache.net,-1,25,0,0,1,0,0
http://www.lterbisjyougds.buzz,30,23,0,2,0,0,0,0,1,lterbisjyougds.buzz,-1,-1,-1,-1,-1,-1,1
http://ebay-co-uk.com/my-ebay-watch-list/my-ebay-watch-list-login,65,14,44,1,9,0,0,0,0,ebay-co-uk.com,-1,-1,-1,-1,-1,-1,1
http://gg.gg/itoken-itaucard2-0,31,5,19,1,2,0,0,0,0,gg.gg,-1,-1,-1,-1,-1,-1,1
https://firebasestorage.googleapis.com/v0/b/user44479092.appspot.com/o/index.html?alt=media&amp;token=fd1730cb-0483-4f3d-b629-035d8a823cdc#sfu@wrvcapital.com,157,30,43,6,4,1,1,0,1,googleapis.com,-1,55,0,0,0,0,1
http://wikiform.org/Login-account/en/,37,12,18,1,1,0,0,0,0,wikiform.org,-1,69,0,0,0,0,1
http://sourceforge.net/directory/business-enterprise/add_facet_filter?facet=os&constraint=Grouping+and+Descriptive+Categories+%3A%3A+All+32-bit+MS+Windows+%2895%2F98%2FNT%2F2000%2FXP%29,185,15,47,1,2,0,1,0,0,sourceforge.net,-1,75,3,0,0,1,0
https://docs.google.com/forms/d/e/1FAIpQLSfkoBo05nZCTS8CBcep5gMsWnodxXpT1EvMDtQR5YZx2o6VlA/viewform?usp=send_form,113,15,76,2,0,0,1,0,1,google.com,-1,55,0,0,0,0,1
http://chesleygray.com/file2/shop/media/fonts/icons/home/res/final.htm,70,15,48,2,0,0,0,0,0,chesleygray.com,-1,-1,-1,-1,-1,-1,1
http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB686/myaccount/signin/?country.x=NL&amp;locale.x=en_NL,105,22,44,3,1,0,1,0,0,cheaproomsvalencia.com,-1,-1,-1,-1,-1,-1,1
https://www.torontoautismservices.ca/wp-content/plugins/js_composer/assets/less/params/v_photogastroscope_ramule.html,117,28,81,3,1,0,0,0,1,torontoautismservices.ca,-1,88,2,0,0,0,1
http://grantland.com/the-triangle/a-knicks-bucks-explainer-for-our-english-friends/,83,13,63,1,8,0,0,0,0,grantland.com,-1,49,1,0,0,0,0
http://stackoverflow.com/questions/29911143/how-can-i-animate-the-drawing-of-text-on-a-web-page,95,17,71,1,11,0,0,0,0,stackoverflow.com,-1,72,1,0,0,0,0
https://ghconsulting.co.uk/wp-content/new/order/excelzz/bizmail.php,67,18,41,3,1,0,0,0,0,ghconsulting.co.uk,-1,-1,-1,-1,-1,-1,1
http://thenextweb.com/in/2015/03/30/india-wants-to-use-more-open-source-software-to-build-e-governance-apps/gtm.start,117,14,96,2,12,0,0,0,0,thenextweb.com,-1,-1,0,0,0,0,0
https://dataeinloggen.com/accnt/signin/?cmd=_login&dispatch=c378d26dd2ac8097319008fec&locale=en_,96,17,14,1,0,0,1,0,0,dataeinloggen.com,-1,-1,-1,-1,-1,-1,1
http://atwiki.jp/wiki/%EF%BD%97%EF%BD%89%EF%BD%8B%EF%BD%89%20%E6%9B%B8%E3%81%8D%E8%BE%BC%E3%81%BF%E6%96%B9,106,9,90,1,0,0,0,0,0,atwiki.jp,-1,63,1,0,1,0,0
http://olx.ro/i2/moda-frumusete/incaltaminte-dama/pantofi/moda-frumusete/incaltaminte-dama/pantofi,98,6,85,1,4,0,0,0,0,olx.ro,-1,339,0,0,0,0,0
https://toprankingyoutube.com/chase/chase/chase/chaseindex.php,62,21,33,2,0,0,0,0,0,toprankingyoutube.com,-1,-1,-1,-1,-1,-1,1
https://icloud.com.support-careplus.com/,40,31,1,3,1,0,0,0,2,support-careplus.com,-1,-1,-1,-1,-1,-1,1
https://cite-mopa.web.app,25,17,0,2,1,0,0,0,1,web.app,-1,76,0,0,0,0,1
http://yourlust.com/videos/frisky-teenager-with-dyed-hair-sensually-masturbates-in-gymnasium.html,97,12,78,2,8,0,0,0,0,yourlust.com,-1,-1,-1,-1,-1,-1,0
http://torcache.net/torrent/A7FA13A67AA38CD108902C66BEF8A6ADC743C776.torrent?title=[kickass.to]va.insurgent.ost.2015.itunes.album,129,12,57,8,0,0,1,0,0,torcache.net,-1,25,0,0,1,0,0
http://esporte.uol.com.br/videos/2015/05/11/presidente-do-gremio-aprova-jogo-do-brasileirao-as-11h-da-manha.video.htm,117,18,92,5,10,0,0,0,1,uol.com.br,-1,-1,-1,-1,-1,-1,0
http://techcrunch.com/2015/05/12/google-says-its-self-driving-cars-drive-better-than-you/,89,14,68,1,9,0,0,0,0,techcrunch.com,-1,34,1,0,0,0,0
http://techcrunch.com/video/clique-chic-brings-the-luxury-shopping-experience-online/518807463/,95,14,74,1,7,0,0,0,0,techcrunch.com,-1,34,2,0,1,0,0
https://xmley.codesandbox.io/index2.html,40,20,12,3,0,0,0,0,1,codesandbox.io,-1,39,0,0,0,0,1
http://mail.meetingsguide.nl/~u43730p39181/pki-validation,57,21,29,2,1,0,0,0,1,meetingsguide.nl,-1,-1,-1,-1,-1,-1,1
https://spatialsys.com.ru/alibaba.com/,38,17,13,3,0,0,0,0,1,com.ru,-1,-1,-1,-1,-1,-1,1
http://alertasynotiifiicaciones-bancolombia.zz.com.ve/,54,46,1,3,1,0,0,0,1,zz.com.ve,-1,-1,0,0,0,0,1
https://wdestaques15.otimosnegociosparavoce.com/superpromocao/189/produto/134510102/c21hcnRwaG,94,39,47,2,0,0,0,0,1,otimosnegociosparavoce.com,-1,-1,-1,-1,-1,-1,1
http://bleacherreport.com/articles/2460051-what-weve-learned-about-each-2015-mlb-contender-thus-far,99,18,74,1,10,0,0,0,0,bleacherreport.com,-1,189,0,0,0,1,0
http://pornseks.zyns.com/,25,17,1,2,0,0,0,0,1,zyns.com,-1,-1,0,0,0,0,1
http://www.nabadmin.com/,24,16,1,2,0,0,0,0,1,nabadmin.com,-1,-1,-1,-1,-1,-1,1
http://kenh14.vn/xa-hoi/vu-5-trieu-yen-nguoi-chong-moi-co-quyen-yeu-cau-nhan-lai-20150429122319247.chn,102,9,86,2,14,0,0,0,0,kenh14.vn,-1,85,0,0,0,0,0
http://torcache.net/torrent/4F94646FFF7CB0C7233F3C6EDAA95910A49AB849.torrent?title=[kickass.to]wwe.monday.night.raw.2015.05.11.hdtv.h264.ben.sparrow,148,12,57,13,0,0,1,0,0,torcache.net,-1,25,0,0,1,0,0
http://distractify.com/ana-luisa-suarez/24-heartwarming-stories-that-prove-animals-feel-human-emotions/,103,15,81,1,10,0,0,0,0,distractify.com,-1,65,0,0,0,0,0
https://housing.com/in/mumbai/new-projects/85-krishna-residences-by-vijay-khetan-group-in-andheri-east,102,11,83,1,10,0,0,0,0,housing.com,-1,15,0,0,0,1,0
http://momoshop.com.tw/category/LgrpCategory.jsp?l_code=2110300000&mdiv=1000900000-bt_5_023_11&ctype=B&mdiv=1000900000-bt_5_023_11&ctype=B,138,15,26,3,2,0,1,0,0,momoshop.com.tw,-1,-1,0,0,0,0,0
http://southcountyclassified.com/wp-includes/chtayd_ikfdn/8fdc2a4ce37cf927ae6477474ed9e2d1/view/login.php?amp&amp;cmd=login_submit,130,25,73,2,1,0,1,0,0,southcountyclassified.com,-1,-1,0,0,0,0,1
http://clien.net/cs2/bbs/board.php?bo_table=cm_mac&sca=%5B%EC%82%AC%EC%9A%A9%EA%B8%B0%5D,88,9,18,2,0,0,1,0,0,clien.net,-1,130,-1,-1,-1,-1,0
http://fast-joingroup1.itsaol.com/,34,26,1,2,1,0,0,0,1,itsaol.com,-1,-1,0,0,0,0,1
http://olx.ro/i2/mama-si-copilul/carucioare-si-patuturi/carucioare/mama-si-copilul/carucioare-si-patuturi/carucioare,116,6,103,1,8,0,0,0,0,olx.ro,-1,339,0,0,0,0,0
https://glamondsocialbulksms.com/dotloop-user-feedback-verification00142671155112/,82,24,50,1,3,0,0,0,0,glamondsocialbulksms.com,-1,-1,-1,-1,-1,-1,1
http://www.nomad-art.hu/atik.htm,32,16,9,3,1,0,0,0,1,nomad-art.hu,-1,-1,2,1,0,1,1
http://allegro.pl/explicit-content-warning.php?go_to=ShowItem2.php%3Fitem%3D5039087215,86,10,29,3,2,0,1,0,0,allegro.pl,-1,303,-1,-1,-1,-1,0
http://tunein.com/radio/British-Sixties-Radio-s25730/15480783/ca-pub-1542925551861702/StationLeader,99,10,82,1,5,0,0,0,0,tunein.com,-1,47,0,0,1,0,0
http://distractify.com/post/related/id/5543dc674a0c4b541d7c70a7/skip/10/limit/10/back/0,87,15,65,1,0,0,0,0,0,distractify.com,-1,65,0,0,0,0,0
https://www.planwise.co.za/wp-content/plugins/jet-theme-core/includes/dashboard/chase/50fa1964eb0f51dce5f67e678a836f7c,118,18,92,3,3,0,0,0,1,planwise.co.za,-1,-1,-1,-1,-1,-1,1
http://jalopnik.com/360541/performance-art-and-the-automobile-chris-burden-crucifed-on-beetle-1974,98,12,79,1,10,0,0,0,0,jalopnik.com,-1,94,0,0,0,0,0
https://cnsenxiang.com/myBOA/en/,32,14,10,1,0,0,0,0,0,cnsenxiang.com,-1,-1,-1,-1,-1,-1,1
http://comicbook.com/2015/04/13/captain-marvel-rumored-to-be-written-by-guardians-of-the-galaxy-/,97,13,77,1,11,0,0,0,0,comicbook.com,-1,80,1,0,2,1,0
http://io9.com/this-masterful-scene-from-lord-of-the-rings-gives-me-ch-1702905920/module/,89,7,75,1,11,0,0,0,0,io9.com,-1,46,2,0,0,0,0
https://diagnosticandstatisticalmanual.org/includes/css/https.wellsfargo.com.home/wells-fargo-security-update/login.php?cmd=login_submit&amp;id=830745909167c205e0a1ffff6120b20a830745909167c205e0a1ffff6120b20a&amp;session=830745909167c205e0a1ffff6120b20a830745909167c205e0a1ffff6120b20a,285,34,77,5,3,0,1,0,0,diagnosticandstatisticalmanual.org,-1,-1,-1,-1,-1,-1,1
http://auto.ru/cars/bmw/5er/all/?search%5Bstate%5D=1&search%5Bperiod%5D=0&search%5Bcustom%5D=1&search%5Bsection_id%5D=0&search%5Bmark%5D%5B0%5D=30&search%5Bmark-folder%5D%5B0%5D=30-384_2788,189,7,18,1,2,0,1,0,0,auto.ru,-1,96,1,0,0,0,0
http://getpocket.com/signup?mode=socialmode&t=1&route=http://getpocket.com/p/pocket-topics/growth+hacking,105,13,7,2,1,0,1,0,0,getpocket.com,-1,227,1,0,1,1,0
http://52.87.127.10/bank/bankofamerica/bankofamerica/bankofamerica/login.php?cmd=login_submit,93,12,57,4,0,0,1,1,0,52.87.127.10,-1,-1,0,0,0,0,1
http://squarespace.com/press/2014/7/10/audience-and-identity-the-power-of-storytelling-on-the-web-with-josh-kill-of-squarespace-and-nathalie-destandau-of-tomorrow-partners,171,15,149,1,20,0,0,0,0,squarespace.com,-1,112,0,0,1,0,0
http://floorsdirectltd.co.uk/chase/surf2.php,44,21,16,3,0,0,0,0,0,floorsdirectltd.co.uk,-1,32,0,0,0,0,1
http://askubuntu.com/questions/536804/sound-sorry-but-cant-get-sound-on-fresh-14-04-install,91,13,71,1,10,0,0,0,0,askubuntu.com,-1,60,1,0,0,0,0
http://ducks.pt/language/1_25-ambien-cr-link-mg.html,52,8,37,2,4,0,0,0,0,ducks.pt,-1,29,0,0,0,0,1
http://mirtesen.ru/url?e=simple_click&blog_post_id=43108159928&url=http%3A%2F%2Fsmi2.mirtesen.ru%2Fblog%2F43108159928%2FGretsiya-otkazala-SSHA-radi-rossiyskogo-gaza,164,11,4,3,5,0,1,0,0,mirtesen.ru,-1,368,0,0,0,0,0
http://interpark.com/displaycorner/FreeMarket.do?_method=itemCateList&free1=pc&free2=007001001010&free3=item&disp_no=007001001010,129,13,28,2,0,0,1,0,0,interpark.com,-1,144,0,0,0,0,0
http://alertasynotificaciiones-baancolombia.zz.com.ve/,54,46,1,3,1,0,0,0,1,zz.com.ve,-1,-1,0,0,0,0,1
http://alohatube.com/ktm/view.cgi?i=1141785844&u=http://xhamster.com/movies/4178584/teen_rimming_and_plays_with_ass.html,120,13,13,4,0,0,1,0,0,alohatube.com,-1,-1,0,0,1,0,0
http://zonaregistersegvra1bnonline20.com/BNWeb/lnicio/,54,33,14,1,0,0,0,0,0,zonaregistersegvra1bnonline20.com,-1,-1,-1,-1,-1,-1,1
http://gizmodo.com/how-heartbleed-works-the-code-behind-the-internets-se-1561341209,83,11,65,1,9,0,0,0,0,gizmodo.com,-1,48,2,0,0,1,0
https://www.login-bank.org/bremer-bank,38,18,12,2,2,0,0,0,1,login-bank.org,-1,80,0,0,0,1,1
http://www.stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=xxx@yyy.com,107,21,61,4,1,1,1,0,1,stolizaparketa.ru,-1,-1,-1,-1,-1,-1,1
http://www.sastaservices.com/dd/e854c4851ac4b6ea51cf93ee4c7a4a13/,65,21,37,2,0,0,0,0,1,sastaservices.com,-1,196,0,0,0,0,1
http://jalopnik.com/5959102/watch-hurricane-sandys-floods-destroy-these-nypd-police-cars-and-192-others,103,12,84,1,11,0,0,0,0,jalopnik.com,-1,94,0,0,0,0,0
https://theingredients.net/var/_alert/,38,18,12,1,0,0,0,0,0,theingredients.net,-1,70,1,0,1,0,1
https://dhlaexpdeliver.com/DHLa/,32,18,6,1,0,0,0,0,0,dhlaexpdeliver.com,-1,-1,-1,-1,-1,-1,1
http://lz5.1ee.myftpupload.com/mvc/b105e5a192f80ef3ec4ee4756af089a3,67,23,37,3,0,0,0,0,2,myftpupload.com,-1,-1,0,0,0,0,1
https://storage.googleapis.com/docusign231/wetransfer/important.pdf,67,22,37,3,0,0,0,0,1,googleapis.com,-1,55,0,0,0,0,1
http://espn.go.com/college-sports/recruiting/football/story/_/id/12873576/oluwole-betiku-journey-nigeria-espn-300-recruit,121,11,103,2,7,0,0,0,1,go.com,-1,364,0,0,0,0,0
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E5%B7%A8%E4%B9%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FcgmaXdBhqrYxKGdb+%E4%B9%B3%E7%BE%8E%E5%A5%B3%E3%82%92%E3%83%91%E3%82%A4%E3%83%91%E3%83%B3%E3%81%AB%E3%81%97%E3%81%A6%E4%B8%AD%E5%87%BA%E3%81%97+%23ero+%23douga+%23agesage,308,11,5,2,1,0,1,0,0,twitter.com,-1,61,1,0,0,0,0
http://www.healmedicaltrauma.com/match/,39,25,7,2,0,0,0,0,1,healmedicaltrauma.com,-1,-1,-1,-1,-1,-1,1
http://mailgcccdeduowa.my-free.website/,39,31,1,2,1,0,0,0,1,my-free.website,-1,39,0,0,0,0,1
http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/dda3de00eaa48d7d3027af0333a04afa,102,15,80,1,1,0,0,0,0,justlookapp.com,-1,-1,-1,-1,-1,-1,1
http://covid19---shop.rf.gd/?ebay.co.uk/vat,43,20,1,4,3,0,1,0,1,rf.gd,-1,-1,0,0,0,0,1
http://www.shoptopsllc.com/www.paypal.com.confirm.account/2cdc82/en/,68,19,42,6,0,0,0,0,1,shoptopsllc.com,-1,70,0,0,0,0,1
http://semanadeliderazgo.com/aol,32,21,4,1,0,0,0,0,0,semanadeliderazgo.com,-1,-1,-1,-1,-1,-1,1
http://c1770209.ferozo.com/LOGIN/postale/id-client/0beaa,56,19,30,2,1,0,0,0,1,ferozo.com,-1,-1,-1,-1,-1,-1,1
http://mic.com/articles/110824/priests-are-celebrating-ash-wednesday-with-the-cutest-ashtag-ever,96,7,82,1,9,0,0,0,0,mic.com,-1,275,3,0,0,0,0
http://bdnews24.com/sport/2015/05/12/real-staring-down-the-barrel-before-juve-clash,83,12,64,1,7,0,0,0,0,bdnews24.com,-1,35,0,0,0,0,0
http://distractify.com/post/related/id/55477d114a0c4ba030941a7a/skip/20/limit/10/back/0,87,15,65,1,0,0,0,0,0,distractify.com,-1,65,0,0,0,0,0
https://wm2africa.com.gh/update/terms.php,41,16,17,3,0,0,0,0,0,wm2africa.com.gh,-1,-1,-1,-1,-1,-1,1
http://floorsdirectltd.co.uk/chase/surf4.php,44,21,16,3,0,0,0,0,0,floorsdirectltd.co.uk,-1,32,0,0,0,0,1
http://indianexpress.com/article/cities/kolkata/suchitra-bhattacharya-documented-realities-aspirations-and-silences-of-modern-women/,132,17,108,1,9,0,0,0,0,indianexpress.com,-1,135,0,0,1,0,0
http://motthegioi.vn/luxury-living/colobraro-thi-tran-bi-quy-am-va-khong-ai-dam-goi-ten-o-y-188568.html,103,13,83,2,15,0,0,0,0,motthegioi.vn,-1,61,5,2,0,1,0
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%B2%E3%82%A4%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FXleTPAgYSxdO9tqX+%E7%88%BD%E3%82%84%E3%81%8B%E9%9D%92%E5%B9%B43%E4%BA%BA%E3%81%8C%E7%94%B7%E3%81%AB%E3%81%84%E3%81%8B%E3%81%95%E3%82%8C%E3%82%8B+%23ero+%23douga+%23agesage,309,11,5,2,1,0,1,0,0,twitter.com,-1,61,1,0,0,0,0
https://grp02-id-rakuten-co-jp.com/,35,26,1,1,4,0,0,0,0,grp02-id-rakuten-co-jp.com,-1,-1,-1,-1,-1,-1,1
http://interpark.com/product/MallDisplay.do?_method=Detail&sc.shopNo=0000100000&sc.dispNo=001930&sc.prdNo=1785184249&bm1=bottom&bm2=prd,135,13,23,5,0,0,1,0,0,interpark.com,-1,144,0,0,0,0,0
http://www.bcp.futbolfinanciero.com.pe/,39,31,1,4,0,0,0,0,2,futbolfinanciero.com.pe,-1,72,0,0,0,0,1
http://cembra-ch.com/,21,13,1,1,1,0,0,0,0,cembra-ch.com,-1,-1,-1,-1,-1,-1,1
http://rapline.hu/wp-content/plugins/ppus/cgi/u.php,51,10,34,2,1,0,0,0,0,rapline.hu,-1,-1,-1,-1,-1,-1,1
http://www.phdchiropractic.com/,31,23,1,2,0,0,0,0,1,phdchiropractic.com,-1,72,0,0,0,0,1
http://themeforest.net/item/pronto-restaurant-event-wordpress-theme/full_screen_preview/11068082,96,15,74,1,4,0,0,0,0,themeforest.net,-1,50,0,0,0,0,0
http://bigcinema.tv/tag/%D0%9F%D0%B0%D1%82%D1%80%D0%B8%D1%86%D0%B8%D1%8F%20%D0%90%D1%80%D0%BA%D0%B5%D1%82%D1%82,111,12,92,1,0,0,0,0,0,bigcinema.tv,-1,-1,-1,-1,-1,-1,0
https://firmadigitalgocrd.com/bancos/,37,21,8,1,0,0,0,0,0,firmadigitalgocrd.com,-1,-1,-1,-1,-1,-1,1
http://hollywoodlife.com/2015/05/13/kim-kardashian-pregnant-kanye-west-expecting-second-child/,94,17,70,1,7,0,0,0,0,hollywoodlife.com,-1,48,4,0,0,0,0
https://mon.kilor.eu/hp/,24,12,4,2,0,0,0,0,1,kilor.eu,-1,-1,-1,-1,-1,-1,1
https://404-cnfrmhlp.000webhostapp.com/TEMPLATE-NEW/facebook-verification.htm,77,30,39,3,3,0,0,0,1,000webhostapp.com,-1,-1,-1,-1,-1,-1,1
https://nab.com.au.verify-acc.services/,39,30,1,4,1,0,0,0,3,verify-acc.services,-1,-1,-1,-1,-1,-1,1
http://superuser.com/questions/912166/why-am-i-getting-403-permission-denied-from-apache-2-4-7-on-ubuntu-14-04,110,13,90,1,15,0,0,0,0,superuser.com,-1,60,1,0,0,0,0
http://icloud.com.support-careplus.com/?page=ipadp,50,31,1,3,1,0,1,0,2,support-careplus.com,-1,-1,-1,-1,-1,-1,1
http://seesaawiki.jp/pathofexile/d/%a5%f4%a5%a1%a1%bc%a5%eb%a5%b9%a5%ad%a5%eb%a5%b8%a5%a7%a5%e0,95,13,75,1,0,0,0,0,0,seesaawiki.jp,-1,75,2,0,0,0,0
https://docs.google.com/forms/d/e/1FAIpQLSc-3F1sBmq3GM-5HK8YBH3cdv1Ea8YRNNE50KmnOnsQswFFxg/viewform?usp=sf_link,111,15,76,2,2,0,1,0,1,google.com,-1,55,0,0,0,0,1
https://www.aurapropaganda.com/js/jPlayer/add-on/update/chaseonline/update.profile.php,86,22,56,4,1,0,0,0,1,aurapropaganda.com,-1,-1,-1,-1,-1,-1,1
http://olx.co.id/i2/jasa-lowongan-kerja/cari-pekerjaan/administrasi/jasa-lowongan-kerja/cari-pekerjaan/administrasi,115,9,99,2,6,0,0,0,0,olx.co.id,-1,73,-1,-1,-1,-1,0
https://icipedudu-my.sharepoint.com/:x:/r/personal/mkaranja_icipe_org/_layouts/15/WopiFrame.aspx?guestaccesstoken=re27H63FLCklE8EZ9uJ3%20mbypFu8Te0J3ODTDaeiFlU=&amp;docid=1_1bdc33023238341e8b1471eb8a883076b&amp;wdFormId={24125711-8AD2-4CA2-BFD8-5B64DCC4E62D}&amp;action=formsubmit&amp;cid=62dab23f-06ce-4694-9418-59f6a55bb86c,325,27,61,3,9,0,1,0,1,sharepoint.com,-1,287,0,0,0,0,1
